threshold,label,survives,candidate_count
0.4,different,False,6488
0.4,same,True,1480
0.4,different,False,7603
0.4,different,True,7134
0.4,different,False,3953
0.4,same,True,9078
0.4,different,True,2652
0.4,different,True,6803
0.4,different,True,7949
0.4,same,True,8291
0.4,different,False,9329
0.4,different,True,5970
0.4,different,True,8184
0.4,different,True,7978
0.4,different,False,6133
0.4,different,True,8763
0.4,different,True,8714
0.4,different,True,7526
0.4,different,False,7461
0.4,different,False,3069
0.4,different,True,9299
0.4,same,True,6986
0.4,different,False,3532
0.4,different,False,6227
0.4,different,True,8411
0.4,same,True,8831
0.4,different,True,8648
0.4,different,True,7997
0.4,different,True,8374
0.4,same,True,10330
0.4,different,True,9609
0.4,different,True,9942
0.4,different,True,10110
0.4,different,True,5099
0.4,different,True,7258
0.4,different,True,7296
0.4,different,True,3069
0.4,different,False,6195
0.4,different,True,8850
0.4,same,True,7775
0.4,same,True,10046
0.4,different,True,10221
0.4,different,False,9241
0.4,different,False,8837
0.4,different,True,8938
0.4,same,True,9957
0.4,different,False,3239
0.4,different,True,10083
0.4,same,True,3831
0.4,different,True,6284
0.4,different,True,6183
0.4,same,True,9141
0.4,different,False,6374
0.4,different,True,6249
0.4,different,True,9901
0.4,different,True,7870
0.4,different,False,5563
0.4,different,True,6210
0.4,different,True,5436
0.4,different,True,8753
0.4,different,False,8415
0.4,different,False,6317
0.4,different,False,6559
0.4,different,True,1605
0.4,different,True,9005
0.4,same,True,8722
0.4,same,True,7508
0.4,different,True,8077
0.4,different,True,6343
0.4,same,False,8686
0.4,different,False,7072
0.4,same,True,7444
0.4,same,True,5009
0.4,different,True,7038
0.4,different,True,8421
0.4,different,False,6334
0.4,same,True,9895
0.4,different,False,6552
0.4,same,False,9552
0.4,same,True,6328
0.4,different,True,10181
0.4,same,True,6532
0.4,different,True,8536
0.4,same,True,7047
0.4,different,False,7798
0.4,different,True,5623
0.4,different,True,9231
0.4,same,True,9835
0.4,different,True,5824
0.4,same,True,9358
0.4,different,True,9705
0.4,different,True,8367
0.4,same,True,8744
0.4,same,True,3452
0.4,different,True,8806
0.4,same,True,10111
0.4,different,True,7234
0.4,same,False,6306
0.4,same,True,8785
0.4,same,True,9098
0.4,different,True,8310
0.4,different,True,5014
0.4,same,True,9735
0.4,different,False,5789
0.4,different,False,2492
0.4,different,False,6354
0.4,same,True,7281
0.4,different,False,8374
0.4,different,True,6932
0.4,different,True,6291
0.4,different,True,7082
0.4,different,True,7383
0.4,different,True,8341
0.4,different,True,3603
0.4,different,True,7599
0.4,same,True,5938
0.4,different,False,3749
0.4,same,True,6638
0.4,same,True,5440
0.4,different,True,6300
0.4,different,True,6520
0.4,same,True,10395
0.4,different,True,8674
0.4,different,True,8077
0.4,different,True,8876
0.4,different,True,5509
0.4,different,True,7044
0.4,same,True,7956
0.4,same,True,10503
0.4,same,False,5663
0.4,different,False,3045
0.4,different,True,9458
0.4,same,True,9461
0.4,different,True,5732
0.4,different,True,9381
0.4,different,False,3815
0.4,different,False,5707
0.4,different,True,8634
0.4,same,True,9763
0.4,different,True,4962
0.4,same,True,6543
0.4,same,True,8734
0.4,same,True,10840
0.4,different,True,3538
0.4,different,True,9149
0.4,different,True,3472
0.4,different,False,9532
0.4,different,True,9536
0.4,different,True,6868
0.4,different,True,4840
0.4,same,True,10612
0.4,different,True,2442
0.4,same,True,10230
0.4,different,True,9545
0.4,different,True,2544
0.4,different,True,6359
0.4,different,True,9097
0.4,different,True,3982
0.4,different,True,8729
0.4,different,False,7977
0.4,different,True,7879
0.4,different,False,8605
0.4,different,False,6524
0.4,different,True,10235
0.4,same,True,8321
0.4,same,True,8476
0.4,different,True,9609
0.4,same,True,9375
0.4,different,True,7006
0.4,different,False,3779
0.4,same,False,10396
0.4,different,False,8631
0.4,different,True,9699
0.4,different,False,8177
0.4,same,True,9009
0.4,different,True,10221
0.4,different,True,8927
0.4,same,True,6599
0.4,same,True,10205
0.4,same,True,7599
0.4,different,True,6163
0.4,different,True,9978
0.4,different,True,8482
0.4,different,True,4488
0.4,same,True,7657
0.4,same,True,9239
0.4,same,True,10612
0.4,same,True,7205
0.4,same,True,9243
0.4,different,False,7654
0.4,different,True,7972
0.4,same,True,9834
0.4,different,True,8292
0.4,same,False,6367
0.4,different,True,9700
0.4,same,True,7683
0.4,same,False,2520
0.4,different,True,6988
0.4,same,True,10783
0.4,different,True,8837
0.4,different,True,7855
0.4,same,True,8379
0.4,different,True,9170
0.4,different,True,7344
0.4,same,True,9368
0.4,same,False,6317
0.4,different,True,7260
0.4,different,False,5928
0.4,same,True,6590
0.4,same,True,6609
0.4,different,False,8288
0.4,same,True,9663
0.4,different,False,4820
0.4,different,False,7344
0.4,same,True,5956
0.4,different,True,7054
0.4,same,True,7168
0.4,different,False,5270
0.4,different,True,7184
0.4,same,True,8675
0.4,different,True,9271
0.4,different,True,7588
0.4,different,True,6583
0.4,different,True,7021
0.4,same,True,5806
0.4,different,False,7626
0.4,different,True,8039
0.4,same,True,10589
0.4,same,True,7843
0.4,different,False,6300
0.4,different,True,5856
0.4,same,True,6627
0.4,different,True,9170
0.4,same,True,8758
0.4,same,True,7252
0.4,different,True,8956
0.4,same,True,9605
0.4,same,False,6364
0.4,different,True,6288
0.4,same,True,2894
0.4,different,False,3417
0.4,same,False,5594
0.4,different,False,9528
0.4,different,True,5953
0.4,different,True,10231
0.4,same,True,9174
0.4,different,False,3029
0.4,same,True,5016
0.4,different,False,4334
0.4,same,True,2932
0.4,different,True,7362
0.4,different,True,6595
0.4,different,True,7267
0.4,different,True,6525
0.4,different,True,6456
0.4,different,True,9247
0.4,same,True,9890
0.4,same,True,9336
0.4,different,True,8114
0.4,different,True,6374
0.4,different,False,8977
0.4,different,True,8080
0.4,different,True,10261
0.4,different,True,8091
0.4,different,False,2995
0.4,different,False,6599
0.4,different,False,6365
0.4,same,True,10463
0.4,different,True,7308
0.4,different,True,8656
0.4,different,True,9059
0.4,different,True,6538
0.4,different,True,4825
0.4,different,True,4582
0.4,different,False,9674
0.4,different,True,9609
0.4,different,True,2894
0.4,different,False,9480
0.4,same,True,8375
0.4,different,True,9243
0.4,same,True,9726
0.4,same,True,7195
0.4,different,True,9367
0.4,different,True,5917
0.4,different,False,6729
0.4,different,True,6031
0.4,different,True,6447
0.4,different,True,2691
0.4,different,False,8861
0.4,different,False,5826
0.4,different,False,7477
0.4,different,True,9044
0.4,different,True,6351
0.4,different,True,3084
0.4,different,False,7715
0.4,same,True,7205
0.4,different,True,6291
0.4,same,True,6951
0.4,same,True,7207
0.4,same,True,7713
0.4,different,False,7248
0.4,different,False,5823
0.4,different,True,8744
0.4,same,True,9881
0.4,different,False,10205
0.4,different,True,7047
0.4,different,False,2493
0.4,different,True,10058
0.4,same,True,10333
0.4,same,False,3083
0.4,different,True,10029
0.4,same,True,10065
0.4,different,True,6218
0.4,different,True,7924
0.4,different,False,8643
0.4,different,True,9311
0.4,different,True,8637
0.4,different,True,10459
0.4,same,True,7624
0.4,same,True,8421
0.4,different,False,8136
0.4,different,False,7190
0.4,different,False,8310
0.4,same,True,6666
0.4,different,True,7176
0.4,different,False,7829
0.4,different,True,7892
0.4,same,True,7737
0.4,different,True,7325
0.4,different,True,4286
0.4,different,True,6593
0.4,different,False,8458
0.4,same,True,9334
0.4,different,False,7041
0.4,same,False,5918
0.4,different,True,2549
0.4,same,True,9810
0.4,same,True,8674
0.4,different,True,4683
0.4,different,True,10106
0.4,same,True,6378
0.4,different,True,10421
0.4,same,True,8839
0.4,different,True,7443
0.4,different,False,7738
0.4,different,True,8219
0.4,different,True,8883
0.4,same,True,9887
0.4,same,True,7923
0.4,different,False,4984
0.4,different,True,5544
0.4,different,True,7847
0.4,different,False,5493
0.4,different,False,6659
0.4,different,False,6374
0.4,different,False,6482
0.4,same,True,5656
0.4,different,True,9016
0.4,different,True,7134
0.4,different,True,6926
0.4,same,False,2863
0.4,different,True,8865
0.4,different,True,9240
0.4,same,False,7133
0.4,different,False,7769
0.4,different,True,8631
0.4,same,True,7443
0.4,different,True,2433
0.4,same,True,9556
0.4,different,False,7865
0.4,same,True,9449
0.4,different,False,7343
0.4,different,False,6091
0.4,different,True,6706
0.4,different,True,8310
0.4,different,True,7325
0.4,different,True,9083
0.4,different,True,7919
0.4,same,True,6886
0.4,different,True,9596
0.4,different,False,8105
0.4,different,True,8017
0.4,same,True,9830
0.4,same,True,10209
0.4,different,False,8105
0.4,same,True,10550
0.4,different,True,8180
0.4,different,True,7427
0.4,different,True,10334
0.4,different,True,9905
0.4,same,True,9299
0.4,different,False,7410
0.4,different,False,2631
0.4,different,True,8819
0.4,same,True,10169
0.4,different,True,8804
0.4,different,True,4671
0.4,same,True,9071
0.4,different,False,7967
0.4,different,True,7900
0.4,same,True,6781
0.4,same,True,2691
0.4,same,True,10433
0.4,same,True,7312
0.4,same,True,5210
0.4,different,True,745
0.4,different,True,5029
0.4,different,True,10558
0.4,different,True,8424
0.4,different,True,1455
0.4,different,True,8482
0.4,different,True,8089
0.4,different,True,8431
0.4,different,True,6286
0.4,different,True,5817
0.4,different,False,6361
0.4,different,True,8382
0.4,same,True,2535
0.4,same,True,3726
0.4,different,True,8981
0.4,same,False,7930
0.4,different,True,6523
0.4,different,True,7976
0.4,different,True,9001
0.4,different,True,9074
0.4,different,True,9053
0.4,same,True,8193
0.4,same,True,3930
0.4,different,True,2488
0.4,same,True,7855
0.4,different,True,9284
0.4,different,False,3477
0.4,different,True,8466
0.4,different,True,7047
0.4,different,True,9507
0.4,same,False,8232
0.4,different,True,8446
0.4,different,True,7466
0.4,different,True,10221
0.4,same,True,7824
0.4,same,True,6454
0.4,different,False,10718
0.4,different,False,6236
0.4,same,False,6346
0.4,different,True,4318
0.4,same,True,8758
0.4,same,True,6352
0.4,different,True,5749
0.4,different,True,10292
0.4,different,False,3021
0.4,different,False,3924
0.4,same,True,10695
0.4,same,True,7721
0.4,different,True,9494
0.4,different,True,6010
0.4,same,True,6735
0.4,different,True,7900
0.4,same,True,9359
0.4,different,True,9761
0.4,different,True,10017
0.4,different,False,9496
0.4,different,False,8039
0.4,same,True,9313
0.4,different,True,9025
0.4,same,True,7101
0.4,same,True,10080
0.4,different,True,7263
0.4,different,False,7592
0.4,different,True,4886
0.4,different,True,7668
0.4,different,True,7352
0.4,different,True,5939
0.4,different,True,9581
0.4,different,False,9858
0.4,different,True,8534
0.4,different,True,8753
0.4,different,True,8211
0.4,different,True,10629
0.4,different,True,9676
0.4,different,True,8052
0.4,same,True,10022
0.4,different,False,7153
0.4,same,True,8892
0.4,same,True,8903
0.4,different,True,10001
0.4,different,True,8992
0.4,same,True,9819
0.4,different,False,6328
0.4,different,False,6615
0.4,different,True,10174
0.4,different,True,9668
0.4,same,True,7696
0.4,different,True,9800
0.4,different,True,3717
0.4,same,True,6476
0.4,different,True,7500
0.4,same,True,6288
0.4,same,True,9843
0.4,same,True,4496
0.4,different,True,8346
0.4,different,False,6569
0.4,different,False,2549
0.4,same,True,10034
0.4,different,True,8732
0.4,different,False,7256
0.4,same,True,10469
0.4,same,True,9555
0.4,different,True,7673
0.4,same,True,8300
0.4,different,True,8791
0.4,different,True,8367
0.4,different,True,6093
0.4,same,True,7878
0.4,same,True,7995
0.4,different,True,7493
0.4,different,True,6443
0.4,different,True,9320
0.4,different,False,8336
0.4,different,False,4984
0.4,different,True,8688
0.4,different,True,9656
0.4,same,True,7027
0.4,different,True,6690
0.4,different,True,8438
0.4,same,True,9015
0.4,different,True,7915
0.4,different,True,5717
0.4,different,False,7657
0.4,same,True,10647
0.4,same,True,9169
0.5,same,False,5925
0.5,different,False,5608
0.5,same,False,1520
0.5,different,False,2795
0.5,different,False,2968
0.5,different,False,1523
0.5,different,True,5252
0.5,different,False,2314
0.5,same,True,7435
0.5,same,False,5853
0.5,same,False,5905
0.5,different,True,2511
0.5,different,True,2845
0.5,different,False,1932
0.5,different,True,2796
0.5,same,True,2785
0.5,different,False,3467
0.5,same,True,3580
0.5,different,True,5240
0.5,different,False,2826
0.5,different,False,2340
0.5,same,True,7474
0.5,different,True,5867
0.5,different,False,2664
0.5,same,True,3529
0.5,different,True,6037
0.5,different,True,3534
0.5,different,False,7520
0.5,different,True,6162
0.5,different,True,7259
0.5,different,True,7383
0.5,different,False,2622
0.5,different,False,2621
0.5,different,True,4736
0.5,different,False,4165
0.5,same,True,5865
0.5,different,False,2915
0.5,same,True,5207
0.5,different,True,3317
0.5,different,False,2850
0.5,same,True,3466
0.5,different,True,7084
0.5,different,True,2388
0.5,same,False,495
0.5,different,True,6290
0.5,same,False,6217
0.5,different,True,4791
0.5,different,True,7581
0.5,different,True,5820
0.5,same,True,5591
0.5,same,True,1760
0.5,different,True,6571
0.5,different,False,2560
0.5,different,False,2261
0.5,different,True,2079
0.5,same,True,6606
0.5,same,True,4513
0.5,same,True,6104
0.5,different,True,2339
0.5,different,True,2436
0.5,same,True,2790
0.5,different,True,3163
0.5,different,False,5897
0.5,different,True,7024
0.5,different,False,6438
0.5,different,False,2126
0.5,same,False,4362
0.5,different,True,4832
0.5,different,True,3215
0.5,same,True,3348
0.5,different,True,7632
0.5,same,True,5957
0.5,different,True,5970
0.5,different,True,6951
0.5,different,False,2402
0.5,different,True,2140
0.5,different,False,2747
0.5,different,True,1527
0.5,different,False,6457
0.5,same,True,5274
0.5,different,True,3970
0.5,same,True,5324
0.5,different,False,2073
0.5,same,True,5296
0.5,different,False,2481
0.5,same,True,5297
0.5,different,False,7323
0.5,different,True,1988
0.5,same,False,2722
0.5,different,False,4654
0.5,same,True,6707
0.5,same,True,3611
0.5,same,True,2788
0.5,different,True,6013
0.5,different,True,6257
0.5,different,True,2798
0.5,different,True,2799
0.5,different,False,4476
0.5,different,False,2380
0.5,different,False,5790
0.5,different,True,2657
0.5,different,True,3638
0.5,different,False,2598
0.5,different,False,3722
0.5,different,False,5858
0.5,different,False,3064
0.5,same,True,3240
0.5,different,True,6252
0.5,same,True,7277
0.5,different,True,5073
0.5,different,True,6637
0.5,different,True,6308
0.5,different,True,1559
0.5,different,True,7558
0.5,different,False,4041
0.5,same,False,2287
0.5,different,True,2071
0.5,same,True,6581
0.5,same,True,7711
0.5,different,False,2589
0.5,different,True,5627
0.5,same,False,6548
0.5,different,True,7375
0.5,different,True,2926
0.5,different,False,2637
0.5,same,False,1515
0.5,same,True,5960
0.5,same,True,6996
0.5,same,True,5539
0.5,different,True,5863
0.5,different,True,5002
0.5,different,False,2996
0.5,same,True,3671
0.5,same,True,2482
0.5,different,True,4583
0.5,different,True,6140
0.5,same,True,6446
0.5,different,True,4390
0.5,different,True,6300
0.5,same,True,3773
0.5,different,True,5348
0.5,different,True,2559
0.5,different,False,2553
0.5,same,True,6145
0.5,different,False,6225
0.5,different,False,6082
0.5,different,False,4055
0.5,different,True,2677
0.5,different,False,2263
0.5,different,False,4048
0.5,different,False,5003
0.5,different,False,4481
0.5,different,True,2734
0.5,different,True,6715
0.5,different,True,3927
0.5,different,True,2730
0.5,different,False,3589
0.5,different,True,1528
0.5,different,True,6000
0.5,different,True,5032
0.5,different,True,5399
0.5,different,False,2307
0.5,same,True,3939
0.5,different,True,7389
0.5,same,True,6486
0.5,different,False,5808
0.5,different,True,3513
0.5,different,True,1843
0.5,different,True,2950
0.5,different,True,2206
0.5,different,True,6266
0.5,same,True,3769
0.5,different,True,3141
0.5,different,False,2039
0.5,different,True,6042
0.5,same,True,3072
0.5,different,True,2021
0.5,same,False,4981
0.5,same,True,2347
0.5,different,True,6184
0.5,different,False,2461
0.5,different,False,2256
0.5,different,False,2723
0.5,different,True,2481
0.5,same,True,7277
0.5,different,False,5521
0.5,different,True,3792
0.5,different,True,4253
0.5,different,True,3937
0.5,different,True,7107
0.5,different,False,3816
0.5,different,True,3641
0.5,different,True,5583
0.5,different,False,791
0.5,different,True,6222
0.5,same,True,2964
0.5,same,True,6273
0.5,different,False,2908
0.5,different,True,6452
0.5,different,True,6049
0.5,different,False,6032
0.5,different,True,6080
0.5,same,True,3316
0.5,different,False,2229
0.5,different,False,2034
0.5,different,True,3464
0.5,different,False,3041
0.5,different,True,7152
0.5,same,True,4915
0.5,different,True,1540
0.5,same,True,2345
0.5,different,False,4018
0.5,different,False,2412
0.5,same,True,6626
0.5,different,True,5608
0.5,different,True,2750
0.5,different,False,2431
0.5,same,True,6240
0.5,different,False,2249
0.5,different,False,3451
0.5,different,True,2426
0.5,same,True,3765
0.5,different,False,2503
0.5,same,True,2929
0.5,different,True,2757
0.5,different,False,3570
0.5,different,True,4639
0.5,different,False,3589
0.5,same,False,2628
0.5,different,False,5603
0.5,different,True,3855
0.5,different,True,1493
0.5,different,True,2344
0.5,different,True,819
0.5,different,True,6296
0.5,different,True,3386
0.5,different,False,3105
0.5,different,False,5235
0.5,different,True,2079
0.5,same,False,7777
0.5,same,True,4664
0.5,different,True,5656
0.5,different,False,2497
0.5,same,True,6262
0.5,different,False,6536
0.5,different,True,7463
0.5,different,False,2977
0.5,different,False,2474
0.5,same,True,3909
0.5,different,False,4815
0.5,different,False,3038
0.5,different,True,5459
0.5,same,False,5448
0.5,different,False,6721
0.5,same,True,5568
0.5,same,False,3003
0.5,different,True,3429
0.5,different,True,6246
0.5,different,False,5442
0.5,different,False,2299
0.5,different,True,3890
0.5,different,False,7632
0.5,different,True,2382
0.5,different,True,7216
0.5,different,True,6022
0.5,different,False,2674
0.5,different,False,2381
0.5,different,False,4574
0.5,same,True,6917
0.5,same,True,5485
0.5,different,False,2431
0.5,different,True,2110
0.5,same,True,5348
0.5,same,True,5873
0.5,different,False,2503
0.5,different,False,6475
0.5,same,True,3915
0.5,different,False,6195
0.5,same,True,6591
0.5,different,True,5269
0.5,same,True,5030
0.5,same,True,7615
0.5,same,True,5722
0.5,different,False,2752
0.5,same,True,4118
0.5,different,True,6688
0.5,different,False,2302
0.5,different,False,6407
0.5,different,False,1626
0.5,different,True,6442
0.5,same,True,7051
0.5,same,True,5560
0.5,same,True,5000
0.5,different,False,2476
0.5,different,True,6966
0.5,different,False,1918
0.5,same,False,6116
0.5,different,False,6290
0.5,different,True,2766
0.5,same,False,2214
0.5,different,False,5950
0.5,different,False,5296
0.5,different,True,7641
0.5,different,True,4234
0.5,different,False,2688
0.5,different,True,3171
0.5,same,True,5015
0.5,different,True,5783
0.5,different,True,2666
0.5,same,True,2418
0.5,different,True,6228
0.5,same,True,6562
0.5,same,False,7207
0.5,same,False,3095
0.5,same,True,6797
0.5,same,True,5487
0.5,different,True,6019
0.5,different,True,1522
0.5,different,True,3299
0.5,different,True,7422
0.5,different,False,1979
0.5,different,False,2236
0.5,different,True,5950
0.5,different,True,4052
0.5,different,False,1896
0.5,different,True,2678
0.5,different,False,2157
0.5,different,True,7594
0.5,different,False,1870
0.5,same,True,2799
0.5,same,True,5816
0.5,different,True,6729
0.5,same,True,1963
0.5,different,False,2425
0.5,same,True,5889
0.5,same,True,6535
0.5,different,False,2614
0.5,different,True,3977
0.5,different,False,2323
0.5,different,False,2818
0.5,same,True,8470
0.5,different,True,4261
0.5,same,True,2682
0.5,different,True,6347
0.5,different,False,5666
0.5,same,True,6317
0.5,same,True,7242
0.5,same,True,6675
0.5,different,False,6157
0.5,same,True,5817
0.5,different,True,4696
0.5,same,True,5471
0.5,different,False,2245
0.5,same,True,7395
0.5,same,False,1538
0.5,same,True,6108
0.5,different,False,2005
0.5,same,True,6023
0.5,different,True,4461
0.5,different,False,5180
0.5,same,True,2884
0.5,same,True,6748
0.5,different,True,2257
0.5,different,False,2194
0.5,different,True,6202
0.5,different,True,3205
0.5,same,True,3265
0.5,different,True,2243
0.5,different,True,4600
0.5,same,True,6559
0.5,different,False,2122
0.5,same,False,406
0.5,different,False,3749
0.5,different,True,2394
0.5,different,False,2450
0.5,same,True,7402
0.5,different,True,2369
0.5,different,True,2914
0.5,different,True,5774
0.5,same,True,4952
0.5,different,True,5922
0.5,different,True,1538
0.5,different,False,2744
0.5,different,True,2434
0.5,different,False,2815
0.5,different,True,4111
0.5,different,True,6674
0.5,different,True,5819
0.5,different,False,5349
0.5,different,False,2336
0.5,different,True,7624
0.5,same,True,2699
0.5,different,False,3427
0.5,different,False,1890
0.5,different,False,3097
0.5,same,True,5855
0.5,different,True,3533
0.5,different,True,5214
0.5,different,True,6015
0.5,same,True,7659
0.5,different,True,6346
0.5,different,True,7021
0.5,different,False,7877
0.5,different,False,2897
0.5,different,True,3915
0.5,different,True,5214
0.5,different,True,2336
0.5,different,False,4873
0.5,different,True,4547
0.5,same,True,3377
0.5,same,True,7188
0.5,different,True,8523
0.5,different,False,5735
0.5,different,False,6023
0.5,different,False,6069
0.5,same,True,7296
0.5,different,False,3005
0.5,different,True,7679
0.5,same,True,3646
0.5,different,True,1871
0.5,different,True,2127
0.5,same,False,6286
0.5,different,False,2001
0.5,different,True,1908
0.5,different,True,5531
0.5,different,True,5873
0.5,different,False,1514
0.5,different,True,5229
0.5,different,True,3025
0.5,different,True,6297
0.5,different,False,5067
0.5,different,False,2283
0.5,different,False,2388
0.5,different,False,601
0.5,different,False,7281
0.5,same,True,5943
0.5,same,True,5861
0.5,different,False,5261
0.5,different,True,2756
0.5,same,False,6842
0.5,different,False,2668
0.5,same,True,3016
0.5,same,True,3178
0.5,different,True,2436
0.5,different,True,4441
0.5,different,False,5301
0.5,same,False,7420
0.5,different,False,2400
0.5,same,False,6894
0.5,same,False,2901
0.5,different,True,7183
0.5,same,True,5055
0.5,different,True,6623
0.5,same,True,2405
0.5,different,False,3598
0.5,different,False,3360
0.5,different,True,5410
0.5,same,True,5419
0.5,different,True,1536
0.5,same,True,6073
0.5,different,True,7595
0.5,different,True,6468
0.5,same,True,6943
0.5,same,True,2530
0.5,different,True,6541
0.5,same,True,8312
0.5,different,True,4923
0.5,same,False,1887
0.5,same,True,6173
0.5,same,True,7295
0.5,different,True,6442
0.5,different,True,3589
0.5,same,True,5467
0.5,different,False,3204
0.5,different,False,2321
0.5,different,False,2488
0.5,same,True,5422
0.5,different,False,5029
0.5,different,True,2366
0.5,different,True,3815
0.5,different,True,2665
0.5,different,True,4409
0.5,different,True,6747
0.5,different,True,3451
0.5,different,True,2752
0.5,same,True,1786
0.5,different,False,2809
0.5,same,False,2214
0.5,same,True,3621
0.5,different,True,2078
0.5,different,True,819
0.5,same,False,7494
0.5,different,True,6721
0.5,different,True,5834
0.5,different,True,7475
0.5,different,True,1532
0.5,different,True,3306
0.5,same,True,4488
0.5,same,True,5758
0.5,same,False,1524
0.5,different,False,2097
0.5,different,True,5648
0.5,same,True,7295
0.5,different,True,2670
0.5,different,False,4694
0.5,different,False,3175
0.5,different,False,4261
0.5,different,False,5115
0.5,same,True,7115
0.5,different,True,4850
0.5,same,False,2283
0.5,same,True,5203
0.5,same,True,8091
0.5,different,True,2422
0.5,different,True,6672
0.5,different,True,2442
0.5,different,False,4528
0.5,different,True,3387
0.5,different,True,3445
0.5,different,True,2655
0.5,same,True,6972
0.5,different,True,2307
0.5,same,True,6303
0.5,different,False,3412
0.5,different,True,2323
0.5,different,True,5358
0.5,different,True,7723
0.5,different,True,2527
0.5,different,False,3089
0.5,different,False,6084
0.5,different,False,3033
0.5,different,False,6203
0.5,different,False,2351
0.5,different,True,7851
0.5,same,True,5769
0.5,same,True,6713
0.5,different,False,6346
0.5,same,True,4264
0.5,different,True,4142
0.5,different,False,2818
0.5,same,False,7104
0.5,different,False,3777
0.5,different,True,6737
0.5,different,False,6440
0.5,same,True,7202
0.5,different,True,8523
0.5,different,True,6912
0.5,same,True,2102
0.5,same,True,6377
0.5,same,True,5219
0.5,different,True,2091
0.5,different,True,6381
0.5,different,False,6617
0.5,different,True,3680
0.5,same,True,6004
0.5,same,True,4509
0.5,same,True,6972
0.5,same,True,5062
0.5,same,False,3441
0.5,different,False,3534
0.5,different,True,5275
0.5,same,True,7274
0.5,different,True,6116
0.5,same,False,1995
0.5,different,False,3769
0.5,same,True,3031
0.5,same,False,2348
0.5,different,True,2633
0.5,same,True,7946
0.5,different,True,6699
0.5,different,True,2485
0.5,same,True,4347
0.5,different,True,5399
0.5,different,True,5222
0.5,same,True,7770
0.5,same,False,1907
0.5,different,False,4695
0.5,different,False,3996
0.5,same,True,2651
0.5,same,True,2553
0.5,different,False,4478
0.5,same,True,6892
0.5,different,False,3739
0.5,different,False,3438
0.5,same,True,3682
0.5,different,True,2483
0.5,same,True,5491
0.5,different,False,2316
0.5,different,True,5372
0.5,same,True,5544
0.5,different,True,5743
0.5,different,True,3137
0.5,different,True,2445
0.5,different,True,5337
0.5,same,True,4363
0.5,different,False,5709
0.5,different,True,6329
0.5,same,True,7634
0.5,same,True,4051
0.5,different,False,2041
0.5,different,True,1642
0.5,same,True,2794
0.5,different,True,5750
0.5,same,True,3963
0.5,same,True,4743
0.5,different,True,7444
0.5,same,True,6663
0.5,same,False,2131
0.5,different,False,2131
0.5,same,False,1645
0.5,different,False,2449
0.5,same,False,1523
0.5,different,True,6779
0.5,different,True,6003
0.5,different,True,7540
0.5,same,False,4273
0.5,different,False,2886
0.5,same,True,1154
0.5,different,False,5269
0.5,same,True,2339
0.5,different,True,5391
0.5,different,False,2435
0.5,different,True,5161
0.5,different,True,2376
0.5,different,True,2256
0.5,different,True,3864
0.5,same,True,7700
0.5,same,True,4619
0.5,different,True,3089
0.5,different,True,2543
0.5,different,False,6213
0.5,different,False,2797
0.5,different,True,7216
0.5,different,True,6413
0.5,different,False,2457
0.5,different,False,2102
0.5,different,False,5014
0.5,same,True,7716
0.5,different,True,5827
0.5,different,True,6747
0.5,different,True,6595
0.5,different,False,3532
0.5,different,True,3624
0.5,different,True,2659
0.5,different,False,5423
0.5,different,True,6346
0.5,different,False,1645
0.5,different,False,6234
0.5,same,True,6434
0.5,different,True,3441
0.5,same,True,6626
0.5,same,True,2926
0.5,different,True,6820
0.5,different,True,2787
0.5,different,False,3185
0.5,different,True,4247
0.5,different,True,4666
0.5,different,True,2329
0.5,different,False,6724
0.5,different,False,2264
0.5,different,False,5286
0.5,different,True,4030
0.5,different,True,2382
0.5,different,True,2610
0.5,different,False,6144
0.5,same,True,5178
0.5,different,True,3815
0.5,same,True,2640
0.5,same,True,2698
0.5,same,True,5703
0.5,different,False,5229
0.5,different,False,2953
0.5,different,False,5686
0.5,same,True,7757
0.5,different,False,6297
0.5,different,True,4735
0.5,different,False,2334
0.5,different,True,7507
0.5,same,False,7858
0.5,same,False,2765
0.5,different,True,8137
0.5,same,True,7316
0.5,different,True,1972
0.5,different,True,6381
0.5,different,False,5636
0.5,different,False,6257
0.5,different,True,3642
0.5,different,False,6849
0.5,same,True,3841
0.5,same,True,4441
0.5,different,False,3180
0.5,different,False,5692
0.5,different,False,2406
0.5,same,True,2462
0.5,different,False,5348
0.5,different,False,5279
0.5,different,True,6467
0.5,same,True,3837
0.5,different,True,3158
0.5,different,False,2711
0.5,different,True,4730
0.5,different,False,6286
0.5,same,True,6172
0.5,different,False,2703
0.5,same,False,1743
0.5,different,True,2345
0.5,same,True,3653
0.5,same,True,6562
0.5,different,True,2214
0.5,different,True,6656
0.5,same,False,2144
0.5,different,False,7327
0.5,same,True,6742
0.5,different,True,3912
0.5,different,False,5686
0.5,different,False,6452
0.5,different,True,3950
0.5,same,True,6625
0.5,same,True,5709
0.5,different,False,3078
0.5,different,False,2653
0.5,different,False,2848
0.5,different,False,3101
0.5,different,False,2260
0.5,different,False,2543
0.5,different,False,3937
0.5,same,True,3624
0.5,different,True,6714
0.5,different,True,5472
0.5,different,True,5161
0.5,same,False,2370
0.5,different,True,2865
0.5,different,True,3239
0.5,same,False,2360
0.5,different,False,5141
0.5,different,True,3723
0.5,same,True,3912
0.5,different,True,2314
0.5,same,True,5030
0.5,different,False,3629
0.5,same,True,5838
0.5,different,False,5747
